insee	libelle1	libelle2	voie_num	voie_type	voie_nom	local	voie	CPBIBLIO	CEDEXB	BP	ville	DEPT	REGION	population_legale	
57038	BIBLIOTHEQUE MUNICIPALE		31	RUE	DU GENERAL LECLERC	MAIRIE	31 RUE DU GENERAL LECLERC	57390			Audun-le-Tiche	57	41	6089	
57039	BIBLIOTHEQUE MUNICIPALE		3	RUE	DE LA LIBÉRATION	Espace Mazenod	3 RUE DE LA LIBÉRATION	57685			Augny	57	41	2367	
57041	BIBLIOTHEQUE MUNICIPALE							57710			Aumetz	57	41	2335	
57043	BIBLIOTHEQUE MUNICIPALE		17	RUE	DE METZ		17 RUE DE METZ	57300			Ay-sur-Moselle	57	41	1609	
57089	MEDIATHEQUE JOSEPH SCHAEFER		44	RUE	SAINT-AUGUSTIN	BP 80043	44 RUE SAINT-AUGUSTIN	57232	CEDEX	BP 80043	Bitche	57	41	26296	
57097	BIBLIOTHEQUE COMMUNAUTAIRE	CHARLES DE VILLERS	1	RUE	ROBERT SCHUMAN		1 RUE ROBERT SCHUMAN	57220			Boulay-Moselle	57	41	4925	
57102	MEDIATHEQUE MUNICIPALE		2	RUE	D'AUVERGNE		2 RUE D'AUVERGNE	57310			Bousse	57	41	2844	
57132	BIBLIOTHEQUE MUNICIPALE			RUE	DES BRAISSETTES		RUE DES BRAISSETTES	57170			Château-Salins	57	41	2721	
57150	BIBLIOTHEQUE DE CONDE NORTHEN		9	RUE	DES DEUX NIED	MAIRIE	9 RUE DES DEUX NIED	57220			Condé-Northen	57	41	599	
57155	BIBLIOTHEQUE MUNICIPALE		4	RUE	DU MARECHAL LECLERC		4 RUE DU MARECHAL LECLERC	57530			Courcelles-Chaussy	57	41	3174	
57156	BIBLIOTHEQUE MUNICIPALE		27	RUE	DE METZ	ARR. METZ CAMPAGNE	27 RUE DE METZ	57530			Courcelles-sur-Nied	57	41	960	
57159	BIBLIOTHEQUE MUNICIPALE							57690			Créhange	57	41	4023	
57160	BIBLIOTHEQUE INTERCOMMUNALE DU WARNDT		1	PLACE	DE CONDÉ		1 PLACE DE CONDÉ	57150			Creutzwald	57	41	18663	
57163	BIBLIOTHEQUE MUNICIPALE		4	RUE	SAINT LEON IX		4 RUE SAINT LEON IX	57850			Dabo	57	41	2723	
57177	ASSOCIATION DE GESTION BIBLIOTHEQUE DU SAULNOIS	DU SAULNOIS		IMPASSE	MADELEINE		IMPASSE MADELEINE	57260			Dieuze	57	41	30865	
57191	BIBLIOTHEQUE MUNICIPALE		17	RUE	DE LA MAIRIE		17 RUE DE LA MAIRIE	57970			Elzange	57	41	783	
57206	BIBLIOTHEQUE MUNICIPALE			PLACE	ROGER CLAUDE	PLACE ROGER CLAUDE	PLACE ROGER CLAUDE	57290			FAMECK	57	41	12370	
57209	BIBLIOTHEQUE MEDIATHEQUE MUNICIPALE		2		rue de la République		2   rue de la République	57380			Faulquemont	57	41	5579	
57221	MEDIATHEQUE MUNICIPALE		51	AVENUE	DE LORRAINE		51 AVENUE DE LORRAINE	57190			Florange	57	41	11040	
57224	BIBLIOTHEQUE MUNICIPALE		6	RUE	USSON DU POITOU		6 RUE USSON DU POITOU	57730			Folschviller	57	41	4339	
57226	BIBLIOTHEQUE MUNICIPALE		9	RUE	DU MOULIN		9 RUE DU MOULIN	57650			Fontoy	57	41	3161	
57227	LA MEDIATHEQUE MUNICIPALE		4	PLACE	ARISTIDE BRIAND		4 PLACE ARISTIDE BRIAND	57608	CEDEX	BP 10335	FORBACH	57	41	22176	
57242	MEDIATHEQUE MUNICIPALE	SAINT-HUBERT		PLACE	JEANNE D'ARC		PLACE JEANNE D'ARC	57175			Gandrange	57	41	2776	
57261	BIBLIOTHEQUE MUNICIPALE	MARCEL PAGNOL		RUE	DES ECOLES		RUE DES ECOLES	57410			Gros-Réderching	57	41	1369	
57269	BIBLIOTHEQUE MUNICIPALE	FRANCOIS MITTERRAND		BOULEVARD	SOUS LES VIGNES		BOULEVARD SOUS LES VIGNES	57310			Guénange	57	41	7274	
57283	BIBLIOTHEQUE MUNICIPALE		43	RUE	DE LA GARE		43 RUE DE LA GARE	57300			Hagondange	57	41	9410	
57287	MEDIATHEQUE  MUNICIPALE			RUE	DE LA MAIRIE		RUE DE LA MAIRIE	57970			Basse-Ham	57	41	2206	
57306	BIBLIOTHEQUE MUNICIPALE		7	ESPLANADE	DE LA LIBERTE		7 ESPLANADE DE LA LIBERTE	57700			Hayange	57	41	15583	
57323	BIBLIOTHEQUE MUNICIPALE		1	PLACE	RENE MEDERNACH	CENTRE EUROPA	1 PLACE RENE MEDERNACH	57330			Hettange-Grande	57	41	7628	
57324	BIBLIOTHEQUE MUNICIPALE					MAIRIE		57400			Hilbesheim	57	41	621	
57346	BIBLIOTHEQUE MUNICIPALE		1	RUE	SAINT-JACQUES		1 RUE SAINT-JACQUES	57670			Insming	57	41	623	
57358	BIBLIOTHEQUE MUNICIPALE		3	RUE	DU COLLEGE		3 RUE DU COLLEGE	57920			Kédange-sur-Canner	57	41	1112	
57368	BIBLIOTHEQUE MUNICIPALE					HOTEL DE VILLE		57240			Knutange	57	41	3492	
57390	BIBLIOTHEQUE MUNICIPALE		3	RUE	DE L'EGLISE		3 RUE DE L'EGLISE	57620			Lemberg	57	41	1561	
57415	BIBLIOTHEQUE MUNICIPALE			PLACE	DE L'ATRE		PLACE DE L'ATRE	57050			Lorry-lès-Metz	57	41	1478	
57433	MEDIATHEQUE MUNICIPALE	GEORGES BRASSENS	65		GRAND RUE		65   GRAND RUE	57280			Maizières-lès-Metz	57	41	10690	
57443	BIBLIOTHEQUE MUNICIPALE		12	RUE	DE L'ABANI	BP 70045	12 RUE DE L'ABANI	57535			MARANGE-SILVANGE	57	41	5900	
57447	BIBLIOTHEQUE MUNICIPALE			RUE	CROIX SAINT-JOSEPH	"CENTRE SOCIO-CULTUREL ""LA LOUVIERE"""	RUE CROIX SAINT-JOSEPH	57155			Marly	57	41	9833	
57454	BIBLIOTHEQUE MUNICIPALE							57420			Mécleuves	57	41	1194	
57463	BIBLIOTHEQUES-MEDIATHEQUES DE METZ		1	COUR	ELIE FLEUR		1 COUR ELIE FLEUR	57000			Metz	57	41	124961	
57474	BIBLIOTHEQUE MUNICIPALE	LES AMIS DES LIVRES	392 BIS	RUE	DE METZ		392 BIS RUE DE METZ	57300			Mondelange	57	41	5950	
57480	BIBLIOTHEQUE MUNICIPALE		7	RUE	DE L'ABBE CHATELAIN		7 RUE DE L'ABBE CHATELAIN	57950			MONTIGNY-LES-METZ	57	41	23319	
57483	MEDIATHEQUE MUNICIPALE		13	AVENUE	DU MARECHAL LECLERC		13 AVENUE DU MARECHAL LECLERC	57340			Morhange	57	41	4007	
57491	BIBLIOTHEQUE MUNICIPALE	J. MAHOT		PLACE	FRANCOIS MITTERRAND		PLACE FRANCOIS MITTERRAND	57250			MOYEUVRE-GRANDE	57	41	8217	
57498	BIBLIOTHEQUE MUNICIPALE	LE BATEAU LIVRE	50	rue des écoles	SQUARE CHARLES JACQUES ROSSIGNOL		50 rue des écoles SQUARE CHARLES JACQUES ROSSIGNOL	57700			Neufchef	57	41	2593	
57508	MEDIATHEQUE NILVANGE		1	Rue	Castelnau	BP 80050	1 Rue Castelnau	57702	CEDEX	BP 80050	Nilvange	57	41	4984	
57515	BIBLIOTHEQUE MUNICIPALE			PLace	de la République		PLace de la République	57680			Novéant-sur-Moselle	57	41	1985	
57529	BIBLIOTHEQUE MUNICIPALE	ASCON	15	RUE	DES ECOLES		15 RUE DES ECOLES	57840			Ottange	57	41	2759	
57533	BIBLIOTHEQUE MUNICIPALE		8	rue de Lorraine		MAIRIE	8 rue de Lorraine	57530			Pange	57	41	906	
57535	BIBLIOTHEQUE MUNICIPALE		10	RUE	DES ECOLES		10 RUE DES ECOLES	57410			Petit-Réderching	57	41	1536	
57537	BIBLIOTHEQUE MUNICIPALE		227	RUE	PRINCIPALE		227 RUE PRINCIPALE	57540			Petite-Rosselle	57	41	6756	
57540	MEDIATHEQUE MUNICIPALE		2	RUE	DU COLLEGE		2 RUE DU COLLEGE	57370			Phalsbourg	57	41	4976	
57561	BIBLIOTHEQUE MUNICIPALE		3	RUE	D'ALSACE		3 RUE D'ALSACE	57410			Rahling	57	41	855	
57566	BIBLIOTHEQUE MUNICIPALE			RUE	DU 21 NOVEMBRE	HOTEL DE VILLE	RUE DU 21 NOVEMBRE	57445			Réding	57	41	2532	
57572	BIBLIOTHEQUE MUNICIPALE		22	RUE	AUGUSTE ROLLAND	MAIRIE	22 RUE AUGUSTE ROLLAND	57580			Rémilly	57	41	2148	
57588	BIBLIOTHEQUE MUNICIPALE		82	RUE	DU GENERAL LIMMER		82 RUE DU GENERAL LIMMER	57570			Rodemack	57	41	1110	
57591	MEDIATHEQUE MUNICIPALE	LA PLEIADE	2 A		GRAND'RUE		2 A   GRAND'RUE	57120			Rombas	57	41	10249	
57597	BIBLIOTHEQUE MUNICIPALE		6		GRAND'RUE	MAIRIE	6   GRAND'RUE	57780			Rosselange	57	41	2984	
57602	BIBLIOTHEQUE MUNICIPALE		7	RUE	DES ECOLES		7 RUE DES ECOLES	57310			Rurange-lès-Thionville	57	41	2151	
57620	BIBLIOTHEQUE MUNICIPALE		2	place	françois mitterrand	mairie service bibliothèque	2 place françois mitterrand	57255			Sainte-Marie-aux-Chênes	57	41	3672	
57628	BIBLIOTHEQUE MUNICIPALE		2	PLACE	DE LA REPUBLIQUE		2 PLACE DE LA REPUBLIQUE	57430			Sarralbe	57	41	4668	
57630	BIBLIOTHEQUE MUNICIPALE		13	RUE	DE LA PAIX		13 RUE DE LA PAIX	57400	CEDEX	BP 50130	Sarrebourg	57	41	13260	
57631	MEDIATHEQUE DE LA COMMUNAUTE D'AGGLOMERATION		4	CHAUSSEE	DE LOUVAIN		4 CHAUSSEE DE LOUVAIN	57200			Sarreguemines	57	41	53160	
57642	BIBLIOTHEQUE-RELAIS MUNICIPALE		1 BIS	RUE	DE LA CHENEAU	ESPACE LIBERTE	1 BIS RUE DE LA CHENEAU	57160			Scy-Chazelles	57	41	2848	
57647	BIBLIOTHEQUE MUNICIPALE	ADRIEN PRINTZ				place François Mitterrand		57290			Serémange-Erzange	57	41	4211	
57658	BIBLIOTHEQUE MUNICIPALE		9	RUE	DU KAMMERFELSEN		9 RUE DU KAMMERFELSEN	57960			Soucht	57	41	1208	
57660	BIBLIOTHEQUE MUNICIPALE		1	PLACE	DE WENDEL	BP 60209	1 PLACE DE WENDEL	57352	CEDEX	BP 60209	Stiring-Wendel	57	41	12522	
57663	BIBLIOTHEQUE-MEDIATHEQUE MUNICIPALE		8		GRAND-RUE		8   GRAND-RUE	57525		BP 1	Talange	57	41	7746	
57666	MEDIATHEQUE DE TERVILLE		7	RUE	DU MARCHE		7 RUE DU MARCHE	57180			Terville	57	41	6584	
57672	BIBLIOTHEQUE MUNICIPALE		32	rue	du Vieux Collège		32 rue du Vieux Collège	57100			THIONVILLE	57	41	42002	
57677	BIBLIOTHEQUE MUNICIPALE		7	BIS	RUE DU STADE		7 BIS RUE DU STADE	57300			Trémery	57	41	1113	
57678	BIBLIOTHEQUE MUNICIPALE		12	rue	Gal DE MAUD'HUY		12 rue Gal DE MAUD'HUY	57710			Tressange	57	41	1993	
57683	MEDIATHEQUE MUNICIPALE		5	RUE	DU TEMPLE		5 RUE DU TEMPLE	57270			Uckange	57	41	7436	
57708	BIBLIOTHEQUE MUNICIPALE			PLACE	SAINT-MICHEL	CENTRE FABER	PLACE SAINT-MICHEL	57420			Verny	57	41	2020	
57712	BIBLIOTHEQUE MUNICIPALE	JEAN-LUC ZOTT		RUE	DE METZ		RUE DE METZ	57170			Vic-sur-Seille	57	41	1479	
57716	BIBLIOTHEQUE		1	RUE	DU STADE		1 RUE DU STADE	57640			Vigy	57	41	1339	
57724	BIBLIOTHEQUE MUNICIPALE		42	RUE	JEAN JAURES		42 RUE JEAN JAURES	57185			Vitry-sur-Orne	57	41	2805	
57757	BIBLIOTHEQUE MUNICIPALE		34	AVENUE	DU GENERAL DE GAULLE		34 AVENUE DU GENERAL DE GAULLE	57970			Yutz	57	41	16512	
58057	MEDIATHEQUE MUNICIPALE			RUE	DES ÉCOLES		RUE DES ÉCOLES	58240			Chantenay-Saint-Imbert	58	U6	1288	
58059	BIBLIOTHEQUE MUNICIPALE			PLACE	DE L'EUROPE		PLACE DE L'EUROPE	58400			La Charité-sur-Loire	58	26	5370	
58062	BIBLIOTHEQUE MUNICIPALE			PLACE	GUDIN	CENTRE CULTUREL CONDORCET	PLACE GUDIN	58120			Château-Chinon(Ville)	58	26	2454	
58079	MEDIATHEQUE MUNICIPALE	FRANCOIS - MITTERRAND		RUE JEAN-JAURES	JEAN JAURES		RUE JEAN-JAURES JEAN JAURES	58500			Clamecy	58	26	4674	
58086	Réseau des médiathèques Loire et Nohain		6	rue	des Forges	BP 70	6 rue des Forges	58203			Cosne-Sur-Loire	58	26	17631	
58095	BIBLIOTHEQUE MUNICIPALE		8	RUE	DU PORT		8 RUE DU PORT	58300	CEDEX		Decize	58	26	6018	
58117	MEDIATHEQUE MUNICIPALE	ALEXANDRE BREFFORT		AVENUE	JEAN JAURES		AVENUE JEAN JAURES	58600			Fourchambault	58	26	4842	
58121	BIBLIOTHEQUE MUNICIPALE		38	Rue Marcel Cachin			38 Rue Marcel Cachin	58600			GARCHIZY	58	26	3844	
58149	BIBLIOTHEQUE MUNICIPALE		3	AVENUE	DU DOCTEUR DOLLET		3 AVENUE DU DOCTEUR DOLLET	58170			Luzy	58	26	2096	
58151	BIBLIOTHEQUE MUNICIPALE		17	RUE	ROGER SALENGRO		17 RUE ROGER SALENGRO	58260			La Machine	58	26	3608	
58182	BIBLIOTHEQUE MUNICIPALE					HOTEL DE VILLE		58290			Moulins-Engilbert	58	26	1738	
58189	BIBLIOTHEQUE MUNICIPALE				GRANDE RUE - LE BOURG	MAIRIE	GRANDE RUE - LE BOURG	58400			Narcy	58	26	544	
58194	BIBLIOTHEQUE MUNICIPALE		15,17	RUE	JEAN JAURES		15,17 RUE JEAN JAURES	58036	CEDEX		Nevers	58	26	39134	
58214	BIBLIOTHEQUE MUNICIPALE	LIDA ET PAUL FAUCHER			PARC DE LA MAIRIE		PARC DE LA MAIRIE	58320			Pougues-les-Eaux	58	26	2567	
58218	BIBLIOTHEQUE MUNICIPALE	HENRI VINCENOT			COURS DU CHATEAU		COURS DU CHATEAU	58700			Prémery	58	26	2056	
58286	BIBLIOTHEQUE MUNICIPALE			RUE	EMILE REGNAULT		RUE EMILE REGNAULT	58190			Tannay	58	26	631	
58300	MEDIATHEQUE MUNICIPALE		450	ROUTE	DU GREUX	MAIRIE	450 ROUTE DU GREUX	58130			Urzy	58	26	1865	
58303	BIBLIOTHEQUE MUNICIPALE	CENTRE GERARD PHILIPE	54	AVENUE	LOUIS FOUCHERE	BP 4109	54 AVENUE LOUIS FOUCHERE	58641	CEDEX	BP 4109	Varennes-Vauzelles	58	26	9664	
59001	bibliothèque communale		22		Grand Rue		22   Grand Rue	59268			Abancourt	59	31	460	
59002	"Bibliothèque municipale ""Lecture pour tous"""		8	rue	Jules Guesde		8 rue Jules Guesde	59215			Abscon	59	31	4259	
59004	médiathèque		1	rue	du Général de Gaulle		1 rue du Général de Gaulle	59310			Aix	59	31	1078	
59007	Bibliothèque Municipale	rue Gabriel PERI	665				665	59552			Anhiers	59	31	1000	
59008	BIBLIOTHEQUE MUNICIPALE	NORBERT SEGARD	2	RUE	GAMBETTA		2 RUE GAMBETTA	59580			Aniche	59	31	10159	
59009	MEDIATHEQUE MUNICIPALE		96	CHAUSSEE	DE L'HOTEL DE VILLE		96 CHAUSSEE DE L'HOTEL DE VILLE	59650			Villeneuve-d'Ascq	59	31	63531	
59011	MEDIATHEQUE FRANCOIS MITTERRAND		1A	RUE	SAINT EXUPERY		1A RUE SAINT EXUPERY	59112			Annoeullin	59	31	23725	
59012	Bibliothèque Municipale Marcel Pagnol		36	rue	Pasteur		36 rue Pasteur	59186			Anor	59	31	3320	
59013	BIBLIOTHEQUE		15	rue	Camille Dufay		15 rue Camille Dufay	59152			Anstaing	59	31	1195	
59014	MEDIATHEQUE MUNICIPALE			PLACE	DE BOUSSU		PLACE DE BOUSSU	59410			Anzin	59	31	14131	
59015	Médiathèque Marius Richard	Centre culturel du moulin	2	rue	de la chaussée		2 rue de la chaussée	59151			Arleux	59	31	2631	
59016	Médiathèque Le Petit Prince					square Jacques Prévert		59380			Armbouts-Cappel	59	31	2489	
59017	MEDIATHEQUE L'ALBATROS		29	RUE	PAUL POUCHAIN		RUE PAUL POUCHAIN	59280			Armentières	59	31	25369	
59018	MEDIATHEQUE MUNICIPALE A LIVRE OUVERT		7	Rue	de Cassel		7 Rue de Cassel	59285			Arnèke	59	31	1610	
59019	Bibliothèque municipale		7	rue	de la fabrique		7 rue de la fabrique	59269			Artres	59	31	1060	
59021	BIBLIOTHEQUE MUNICIPALE MARCEL PAGNOL	MARCEL PAGNOL		RUE	MAURICE WILLOT		RUE MAURICE WILLOT	59600			Assevent	59	31	1741	
59022	BIBLIOTHEQUE MUNICIPALE		5	RUE	JEAN-BAPTISTE COLLETTE	ARTS ET CULTURES	5 RUE JEAN-BAPTISTE COLLETTE	59551			Attiches	59	31	2296	
59023	MEDIATHEQUE MUNICIPALE		4	Route Nationale			04 Route Nationale	59265			Aubencheul-au-Bac	59	31	505	
59024	BCD			Boulevard	Coquelet		Boulevard Coquelet	59165			Auberchicourt	59	31	4640	
59025	BIBLIOTHEQUE  MUNICIPALE	Mairie Aubers	41	Rue	du Bourg	BP16	41 Rue du Bourg	59249			Aubers	59	31	1552	
59027	Bibliothèque		8	rue	Théophile Brassart	centre Social le MARAIS	8 rue Théophile Brassart	59494			Aubry-du-Hainaut	59	31	1464	
59028	MEDIATHEQUE MUNICIPALE LOUIS ARAGON	LOUIS ARAGON	11	RUE	LEON BLUM		11 RUE LEON BLUM	59950			Auby	59	31	7693	
59029	BIBLIOTHEQUE MUNICIPALE		203	rue	du Noir Debout		203 rue du Noir Debout	59310			Auchy-lez-Orchies	59	31	1448	
59032	MEDIATHEQUE MUNICIPALE FRANCOIS RABELAIS	FRANCOIS RABELAIS		RUE	SAINT-JUST		RUE SAINT-JUST	59300			Aulnoy-lez-Valenciennes	59	31	7408	
59033	MEDIATHEQUE MUNICIPALE	Pierre briatte	135	rue	MIRABEAU		135 rue MIRABEAU	59620			Aulnoye-Aymeries	59	31	8963	
59034	MEDIATHEQUE MUNICIPALE	L'îlot Média		PLACE	GUILLAUME DES ROTOURS		PLACE GUILLAUME DES ROTOURS	59710			Avelin	59	31	2538	
59035	Bibliothèque municipale Françoise Repelat					La Place		59440			Avesnelles	59	31	2603	
59036	BIBLIOTHEQUE MUNICIPALE		16	RUE	VILLIEN	INSTITUT VILLIEN	16 RUE VILLIEN	59440			Avesnes-sur-Helpe	59	31	5299	
59037	BIBLIOTHEQUE MUNICIPALE		3	RUE	CAMELINAT		3 RUE CAMELINAT	59129			Avesnes-les-Aubert	59	31	3747	
59042	BIBLIOTHEQUE MUNICIPALE		10	RUE	DU MARÉCHAL FOCH		10 RUE DU MARÉCHAL FOCH	59830			Bachy	59	31	1441	
59043	MEDIATHEQUE MUNICIPALE	DANIELLE ET FRANCOIS MITTERRAND	22 BIS	RUE	D'YPRES		22 BIS RUE D'YPRES	59270			Bailleul	59	31	13625	
59044	BIBLIOTHEQUE MUNICIPALE		2	chemin	d'Ogimont		2 chemin d'Ogimont	59780		BP 34	Baisieux	59	31	4326	
59047	BIBLIOTHEQUE MUNICIPALE			rue	du Milieu		rue du Milieu	59266			Banteux	59	31	334	
59053	Bibliothèque Municipale de Bavay			rue	des Juifs		rue des Juifs	59570			Bavay	59	31	3567	
59054	"Bibliothèque municipale  ""Andrée Brunin"""		5	place	de l'église		5 place de l'église	59670			Bavinchove	59	31	962	
59055	MEDIATHEQUE DE BAZUEL		12	RUE	GRAND'RUE		12 RUE GRAND'RUE	59360			Bazuel	59	31	598	
59056	Lire a Beaucamps Ligny	Bibliothèque	20	rue	de Radinghem		20 rue de Radinghem	59134			Beaucamps-Ligny	59	31	930	
59057	Bibliothèque de Beaudignies		place	du colonel Blyth			place du colonel Blyth	59530			Beaudignies	59	31	589	
59063	BIBLIOTHEQUE MUNICIPALE			RUE	MARCELLIN BERTHELOT		RUE MARCELLIN BERTHELOT	59157			Beauvois-en-Cambrésis	59	31	2132	
59064	MEDIATHEQUE MUNICIPALE	Médiathèque d'intérêt communautaire		RUE	JEAN JAURES		RUE JEAN JAURES	59135			Bellaing	59	31	1233	
59067	BIBLIOTHEQUE MUNICIPALE	MARGUERITE BREBANT	39	RUE	CARNOT		39 RUE CARNOT	59380			Bergues	59	31	4005	
59068	BIBLIOTHEQUE DE BERLAIMONT		15	PLACE	DU GENERAL DE GAULLE	MAIRIE	15 PLACE DU GENERAL DE GAULLE	59145			Berlaimont	59	31	3248	
59071	MEDIATHEQUE MUNICIPALE		12	place	du Maréchal Alexander	Place Mal Alexander	12 place du Maréchal Alexander	59235			Bersée	59	31	2256	
59073	BIBLIOTHEQUE MUNICIPALE			GRAND RUE			GRAND RUE	59270			Berthen	59	31	507	
59074	mediatheque de bertry		nc	rue	du temple		nc rue du temple	59980			Bertry	59	31	2227	
59075	Bibliothèque		7	rue	Léon Gambetta		7 rue Léon Gambetta	59540			Béthencourt	59	31	737	
59078	bibliothèque municipale		34	route nationale			34 route nationale	59216			Beugnies	59	31	531	
59081	médiathèque Municipale		rue	du Préau			rue du Préau	59217			Bévillers	59	31	584	
59082	Bibliothèque municipale		6	rue	de l'église		6 rue de l'église	59380			Bierne	59	31	1658	
59084	MEDIATHEQUE DE BLARINGHEM			ROUTE	D'HAZEBROUCK		ROUTE D'HAZEBROUCK	59173			Blaringhem	59	31	2069	
59086	bibliotheque municipale de Boeschepe		163	rue	de la Mairie		163 rue de la Mairie	59299			Boeschepe	59	31	2241	
59088	Le Grenier aux Livres			route de Fleurbaix		Foyer Rural	route de Fleurbaix	59280			Bois-Grenier	59	31	1476	
59089	Médiathèque					Grand Place		59470			Bollezeele	59	31	1408	
59092	MEDIATHEQUE COMMUNAUTAIRE DE L'OSTREVANT			ESPLANADE	DU GÉNÉRAL DE GAULLE		ESPLANADE DU GÉNÉRAL DE GAULLE	59111			Bouchain	59	31	4173	
59094	MEDIATHEQUE MUNICIPALE			RUE	JEAN VARLET		RUE JEAN VARLET	59630			Bourbourg	59	31	6759	
59096	Médiathèque			Chemin	des Valettes		Chemin des Valettes	59830			Bourghelles	59	31	1541	
59097	Bibliothèque		16	route	Nationale		16 route Nationale	62147			Boursies	59	31	334	
59099	Bibliothèque municipale			rue	de l'Egalité		rue de l'Egalité	59222			Bousies	59	31	1697	
59101	BIBLIOTHEQUE MUNICIPALE			RUE	DE LANDIGNIES		RUE DE LANDIGNIES	59149			Bousignies-sur-Roc	59	31	418	
59104	Bibliothèque Municipale Boris Vian			rue	Anatole France		rue Anatole France	59168			Boussois	59	31	3341	
59105	Mediathèque		295	rue	de la Place		295 rue de la Place	59870			Bouvignies	59	31	1520	
59107	MEDIATHEQUE MUNICIPALE			PLACE	DE LA GARE		PLACE DE LA GARE	59123			Bray-Dunes	59	31	4752	
59110	Bibliothèque communale de Brouckerque		1	rue	des Pinsons		1 rue des Pinsons	59630			Brouckerque	59	31	1320	
59112	MEDIATHEQUE MUNICIPALE		1	RUE	WALDECK ROUSSEAU		1 RUE WALDECK ROUSSEAU	59860			Bruay-sur-l'Escaut	59	31	12130	
59113	Bibliothèque Municipale			Rue	Roger Salengro		Rue Roger Salengro	59490			Bruille-lez-Marchiennes	59	31	1351	
59115	Bibliothèque		26	rue	d'en bas		26 rue d'en bas	59151			Brunémont	59	31	552	
59119	mediatheque municipale		214	LA PLACE			214 LA PLACE	59285			Buysscheure	59	31	509	
59122	MEDIATHEQUE MUNICIPALE		37	RUE	SAINT GEORGES	BP 179	37 RUE SAINT GEORGES	59403	CEDEX	BP 179	Cambrai	59	31	33191	
59123	Médiathèque		8	rue	Général De Gaulle		8 rue Général De Gaulle	59133			Camphin-en-Carembault	59	31	1656	
59126	Bibliothèque	Mairie	46	Rue	De Cambrai		46 Rue De Cambrai	59169			Cantin	59	31	1469	
59128	BIBLIOTHEQUE MUNICIPALE		58 BIS	RUE	POINCARE		58 BIS RUE POINCARE	59160			Capinghem	59	31	1639	
59129	Médiathèque Municipale		5	rue	de la Ladrerie		5 rue de la Ladrerie	59242			Cappelle-en-Pévèle	59	31	1954	
59130	MEDIATHEQUE MUNICIPALE		2658	ROUTE	DE BOURBOURG		2658 ROUTE DE BOURBOURG	59630			Cappelle-Brouck	59	31	1172	
59131	BIBLIOTHEQUE MUNICIPALE			Place	Bernard Gouvart	PALAIS DES ARTS ET DES LOISIRS	Place Bernard Gouvart	59180			Cappelle-la-Grande	59	31	8225	
59132	BIBLIOTHEQUE			PLACE	DU GENERAL DE GAULLE		PLACE DU GENERAL DE GAULLE	59217			Carnières	59	31	1012	
59135	Médiathèque		72 D	rue	FOCH		72 D rue FOCH	59670			Cassel	59	31	2431	
59136	BIBLIOTHEQUE MUNICIPALE		11	RUE	DU MARCHE AUX CHEVAUX		11 RUE DU MARCHE AUX CHEVAUX	59360			Le Cateau-Cambrésis	59	31	7192	
59137	BIBLIOTHEQUE MUNICIPALE		5	Grand Place		BP 3	5 Grand Place	59360			Catillon-sur-Sambre	59	31	866	
59139	BIBLIOTHEQUE MUNICIPALE		22	RUE	VICTOR HUGO		22 RUE VICTOR HUGO	59540			Caudry	59	31	14199	
59140	bibliotheque municipale			rue	Jean Macé		rue Jean Macé	59191			Caullery	59	31	481	
59144	Bibliothèque La Fontaine		2 bis	rue	de la Fontaine		2 bis rue de la Fontaine	59230			Château-l'Abbaye	59	31	874	
59145	Médiathèque Louis Malle		8	Rue	de la Mairie		8 Rue de la Mairie	59147			Chemy	59	31	658	
59150	Médiathèque		1	petite rue			1 petite rue	59830			Cobrieux	59	31	539	
59151	bibliotheque municipale					rue des écoles		59680			Colleret	59	31	1730	
59152	BIBLIOTHEQUE MUNICIPALE	GEORGES DEHALLEWYN		RUE	DES ARTS		RUE DES ARTS	59560			Comines	59	31	12552	
59153	BIBLIOTHEQUE MUNICIPALE			PLACE	ROMBAULT	PORTE VAUTOURNEUX	PLACE ROMBAULT	59163			Condé-sur-l'Escaut	59	31	9835	
59155	LOUIS ARAGON		3	RUE	HENRI GHESQUIERE		3 RUE HENRI GHESQUIERE	59210			Coudekerque-Branche	59	31	23175	
59156	"Médiathèque ""Au fil des mots"""			rue	Fernand Stassin		rue Fernand Stassin	59552			Courchelettes	59	31	2801	
59157	BIBLIOTHEQUE MUNICIPALE		31	rue	E.Cougneau	HOTEL DE VILLE	31 rue E.Cougneau	59149			Cousolre	59	31	2516	
59158	Bibliothèque Municipale		1325		route nationale		1325   route nationale	59310			Coutiches	59	31	2587	
59160	BIBLIOTHEQUE MUNICIPALE		444	RUE	DES DEPORTES		444 RUE DES DEPORTES	59154			Crespin	59	31	4444	
59162	MEDIATHEQUE ESPACE JACQUES BREL		4	MEUNINCK STRAETE		MAIRIE	4 MEUNINCK STRAETE	59380			Crochte	59	31	706	
59165	BIBLIOTHEQUE MUNICIPALE ALBERT CAMUS	ALBERT CAMUS	137	RUE	PASTEUR		137 RUE PASTEUR	59553			Cuincy	59	31	6789	
59172	MEDIATHEQUE INTERCOMMUNALE	JACQUES PREVERT	146	RUE	DE VILLARS		146 RUE DE VILLARS	59220			Denain	59	31	20372	
59177	Communauté de communes Rurales des 2 Helpes	Antenne de Marbaix	33	rue	de Taisnières		33 rue de Taisnières	59440			Dompierre-sur-Helpe	59	31	7293	
